country,year,suicide_count,population,suicide_rate (%)
Uruguay,2015,630.0,3190795.0,0.019744295700601263
Uzbekistan,2000,1919.0,21789067.0,0.008807169210136441
Uzbekistan,2001,1914.0,22231527.0,0.008609395117123534
Uzbekistan,2002,1576.0,22632256.0,0.006963512607846076
Uzbekistan,2003,1416.0,22982883.0,0.006161106942066407
Uzbekistan,2004,1251.0,23300841.0,0.005368904924933825
Uzbekistan,2005,1221.0,23600347.0,0.00517365274332619
Uzbekistan,2009,1399.0,25288102.0,0.005532245955034506
Uzbekistan,2010,1464.0,25651783.0,0.005707205616077448
Uzbekistan,2011,1640.0,25978049.0,0.006313022198087316
Uzbekistan,2012,1835.0,26381830.0,0.0069555447821474095
Uzbekistan,2013,1950.0,26838924.0,0.0072655669802559894
Uzbekistan,2014,2095.0,27313507.0,0.0076701977523428245
Venezuela (Bolivarian Republic of),2000,1264.0,21664935.0,0.005834312450048893
Venezuela (Bolivarian Republic of),2001,1379.0,22108044.0,0.006237548649713199
Venezuela (Bolivarian Republic of),2002,1299.0,22554558.0,0.005759368017763859
Venezuela (Bolivarian Republic of),2003,1150.0,23003836.0,0.004999166226015522
Venezuela (Bolivarian Republic of),2004,1038.0,23452474.0,0.0044259722876145175
Venezuela (Bolivarian Republic of),2005,1016.0,23897676.0,0.0042514594306157635
Venezuela (Bolivarian Republic of),2006,945.0,24332855.0,0.0038836379865823394
Venezuela (Bolivarian Republic of),2007,897.0,24770950.0,0.00362117722574225
Venezuela (Bolivarian Republic of),2008,870.0,25209506.0,0.0034510791286429814
Venezuela (Bolivarian Republic of),2009,751.0,25646139.0,0.002928316032288525
Venezuela (Bolivarian Republic of),2010,775.0,26078766.0,0.0029717663788232924
Venezuela (Bolivarian Republic of),2011,760.0,26503892.0,0.0028675033840312963
Venezuela (Bolivarian Republic of),2012,731.0,26926228.0,0.002714825114011513
Venezuela (Bolivarian Republic of),2013,618.0,27345912.0,0.0022599355984177817
Virgin Islands (USA),2000,5.0,100254.0,0.004987332176272268
Virgin Islands (USA),2001,4.0,100831.0,0.003967033947893009
Virgin Islands (USA),2002,2.0,101048.0,0.0019792573826300374
Virgin Islands (USA),2003,9.0,100917.0,0.008918219923303309
Virgin Islands (USA),2004,5.0,100630.0,0.004968697207592169
Virgin Islands (USA),2005,2.0,100348.0,0.0019930641368039225
Virgin Islands (USA),2006,14.0,99967.0,0.014004621525103286
Virgin Islands (USA),2007,11.0,99597.0,0.011044509372772272
Virgin Islands (USA),2008,6.0,99268.0,0.006044243865092477
Virgin Islands (USA),2009,9.0,98960.0,0.009094583670169765
Virgin Islands (USA),2010,8.0,98658.0,0.008108820369356768
Virgin Islands (USA),2011,8.0,98290.0,0.008139179977617256
Virgin Islands (USA),2012,10.0,98069.0,0.010196902181117377
Virgin Islands (USA),2015,3.0,97951.0,0.0030627558677297833
